27.100041,10.020119,3.928393,19.413806,8.126339,6.584747,11.249140,7.540189,6.539055,4.154442,5.346440,3.881897,7.696805,5.751628,1.098498,3.000000
27.602854,10.001292,4.096915,24.888580,10.744456,7.192683,17.314132,5.909263,4.698703,4.989353,7.746882,4.355352,12.424064,10.724558,4.201711,3.000000
27.706610,16.996644,3.993831,24.119893,11.005488,7.356186,14.035070,3.977890,3.314946,2.882165,4.410859,3.115369,11.333064,8.376786,2.598520,3.000000
27.272539,20.533797,5.243050,17.886089,4.638558,4.925122,7.850036,2.048336,2.890047,1.521674,1.257664,2.650940,8.270557,3.995991,2.990243,3.000000
25.871749,21.344261,2.994586,16.364323,6.205825,3.992401,7.708915,3.825389,1.679412,1.836538,3.240349,1.653980,6.722315,5.980165,3.407200,3.000000
25.925515,19.272886,7.651409,19.831167,13.357959,4.437855,10.080560,7.157973,3.763489,2.818250,0.799491,1.822488,6.950672,5.869232,0.480564,3.000000
28.639917,17.096921,7.467467,20.010643,13.499621,3.700461,10.290708,7.748629,3.998300,3.416765,1.223760,1.618491,5.750320,4.215934,0.862314,3.000000
30.361050,9.372462,1.591717,16.507746,7.827971,5.631604,9.579781,4.287808,5.003485,4.438752,1.063032,2.566452,5.739960,3.895718,1.540972,3.000000
8.251939,6.153063,10.243051,17.000322,33.952884,18.403960,10.831922,19.763351,53.020586,8.553673,7.150963,59.121347,11.581827,19.599902,48.782978,3.000000
5.778315,6.143409,8.499306,15.973456,40.178536,17.999115,11.383004,24.513937,56.579345,6.399647,13.887786,63.318617,12.605760,30.608946,38.127776,3.000000
8.468365,4.199538,7.502858,40.779606,20.403507,7.533807,52.247673,15.596890,18.330609,50.470856,23.548352,11.208469,43.683335,39.088021,9.289258,3.000000
5.978310,7.030979,7.498489,19.932924,22.261972,18.335259,16.388291,14.435132,39.288668,8.988681,22.694084,38.620270,4.442978,28.681140,33.138775,3.000000
4.722171,4.839174,4.549049,48.058482,17.380584,6.863605,54.530613,12.236776,10.479374,51.180314,18.041198,0.669514,48.832103,30.806066,6.677624,3.000000
2.921369,4.697340,7.094597,27.889060,26.075191,11.030546,18.459218,30.957452,10.375859,11.918311,36.506753,7.972736,23.729687,26.259384,7.790304,3.000000
5.480605,6.427459,7.264408,52.562640,47.684822,10.284762,53.104145,44.187512,14.121032,37.762988,50.642649,4.688509,4.669474,21.425118,132.887222,3.000000
37.251174,7.544858,8.799863,11.888557,4.953435,6.219333,10.176930,7.426029,5.687510,8.380908,4.012289,6.616283,7.647593,4.333574,4.653913,3.000000
33.284789,13.702041,2.300060,16.296224,11.799895,6.061810,8.686523,6.405604,4.565170,2.987505,1.801839,2.777974,5.036544,2.490252,1.288001,3.000000
25.712127,19.306485,7.285860,17.847376,10.987619,4.579426,9.854784,5.503368,1.730619,2.739126,3.164110,0.549099,5.688713,5.868764,1.466761,3.000000
31.444202,31.959324,5.727328,12.685525,3.450861,3.585201,13.837875,5.616920,6.131212,35.772556,139.426456,13.837044,29.401253,146.966172,11.688834,4.000000
31.091678,28.986341,25.604496,11.931051,5.187534,4.830003,12.444914,3.368017,9.050915,15.899553,150.823742,15.362192,30.180690,139.667526,15.957650,4.000000
29.060899,25.409676,30.923548,12.497846,7.249070,5.342925,16.639992,3.109355,8.256704,17.551314,152.880869,16.482307,22.228352,145.006438,18.467821,4.000000
27.707783,28.991722,8.434349,11.191872,6.672454,3.151335,16.087467,11.030847,6.380722,38.894137,138.318174,16.967185,30.092645,153.310482,11.711520,4.000000
37.151623,27.912127,2.688980,10.412970,4.792535,3.233309,12.266799,11.494193,6.468120,46.931024,121.096076,20.490820,40.905826,130.971664,15.788036,4.000000
41.906681,20.609666,6.223779,9.793485,2.781684,4.752212,12.412107,10.150430,7.293597,47.431191,119.059731,20.670890,48.023996,119.695105,17.208612,4.000000
49.429024,20.093590,1.331695,7.701154,5.359529,6.426204,8.356321,8.840155,6.832348,47.987099,111.453807,19.287898,52.093011,104.076469,16.485430,4.000000
50.728944,31.276629,6.820114,6.474871,8.077269,7.631177,8.909619,9.926055,5.857703,45.892673,109.316914,18.187025,71.353962,81.176328,14.531030,4.000000
30.156915,34.558759,7.116727,11.766483,2.682308,5.376028,10.425249,6.647477,6.928897,36.125078,134.442055,15.268728,36.597348,134.240540,12.581733,4.000000
24.534873,8.600137,2.927053,28.925278,4.351560,7.509534,30.835465,11.705895,10.185391,86.227653,76.700503,15.974013,96.999330,52.404892,17.388830,4.000000
17.294824,8.564042,2.949168,20.920286,9.900074,10.113345,24.737563,13.829623,15.693365,76.579729,50.972048,18.943177,91.847064,25.369218,17.027967,4.000000
8.862050,3.466711,11.798038,20.017659,6.809064,2.575968,34.033920,4.860373,2.090352,57.313561,97.155076,45.053791,46.121253,92.960022,69.424510,4.000000
12.979023,3.694690,8.284530,21.837811,2.404206,4.412230,30.314134,13.089879,4.552326,53.807836,121.790757,38.575363,43.332506,121.037849,49.147124,4.000000
27.585273,11.924651,3.060872,10.983438,3.455976,5.384251,11.996996,6.572435,7.016507,32.612891,137.406204,12.174968,38.934712,123.446874,11.786648,4.000000
14.128215,7.000844,5.061964,12.190013,3.409250,3.770137,18.372899,5.563552,3.897738,34.577280,140.056656,19.826005,39.322854,128.355310,25.451395,4.000000
40.006656,12.527770,4.436893,13.996146,1.613119,4.561932,13.709822,2.752458,7.175281,60.627060,104.330193,23.528914,76.156899,82.966645,27.972387,4.000000
13.408269,29.063546,79.033298,9.707615,2.364609,10.151853,39.328395,17.597153,8.556597,95.714129,31.619797,11.445023,100.302112,21.456507,6.713999,4.000000
28.353701,46.525843,33.839668,12.066427,4.363848,3.579222,30.696985,12.237579,1.669847,50.558180,85.098804,52.518126,44.520510,22.686625,16.322243,4.000000
11.648209,55.446276,72.346772,27.854990,5.024298,18.575240,43.412537,9.865168,14.543695,86.222454,16.294696,15.288038,84.519534,19.427624,16.910256,4.000000
12.861294,11.943834,78.211164,22.172698,2.184924,8.213034,17.789635,12.940582,7.480825,59.414959,83.289822,20.567749,83.581751,38.415978,16.498441,4.000000
7.283233,9.980715,15.536142,14.819646,20.760432,11.586354,44.664597,6.171845,2.055512,66.403842,97.683185,51.338366,53.697855,96.202846,69.642147,4.000000
30.866722,39.322826,12.700036,9.916538,5.744811,3.488731,41.729207,7.111246,5.447841,62.180527,78.039176,42.150756,50.120892,41.078520,43.029962,4.000000
24.862912,41.906698,33.321764,13.306922,1.494522,3.892049,15.875220,4.557195,3.662513,20.358451,162.134852,11.084568,16.107655,151.385108,9.552927,4.000000
7.280452,77.072447,51.070305,22.407025,12.680813,17.555417,39.204240,29.073298,9.986286,99.342602,38.459844,25.521585,103.548589,31.566837,20.064835,4.000000
39.484760,46.272405,28.807895,19.624750,0.692608,1.382682,35.971195,14.601211,7.783042,42.216271,118.427655,39.131648,26.138751,106.399243,64.124271,4.000000
5.840894,60.968931,71.658752,23.422787,11.580728,15.166184,37.156769,27.699299,10.593462,112.414604,27.136537,30.918083,110.099615,25.341107,20.502421,4.000000
19.226078,28.563250,28.193075,14.227266,2.508129,3.720484,15.699811,4.724477,3.961192,37.688429,114.699619,26.532729,33.764903,104.308034,27.347703,4.000000
32.503628,32.183400,3.730986,15.526230,4.701255,3.502305,13.798877,9.362888,5.866641,39.484235,132.475874,16.402508,28.877765,146.774342,14.388540,4.000000
20.389167,30.142353,26.848643,8.300507,2.974032,3.932055,16.490542,3.757373,3.453771,42.096445,111.504526,25.457534,42.074673,96.251951,26.294630,4.000000
5.042662,53.625408,77.066599,24.412981,9.308791,11.330217,35.958192,22.848058,7.159276,112.003023,33.065470,17.867128,116.143568,26.182560,13.168035,4.000000
17.845286,40.784485,47.152427,9.865280,5.348749,1.105736,43.534175,13.060244,5.437225,69.419247,49.209180,87.276063,56.261937,7.335591,4.111914,4.000000
13.450666,76.053114,39.824866,19.050773,6.876380,9.604798,22.832637,17.643841,10.377112,94.901780,52.102832,11.561478,119.730252,24.612184,9.295068,4.000000
33.520132,37.857636,2.100405,11.078347,5.579690,5.084709,11.743527,11.437183,7.327489,51.861095,119.926989,15.517461,54.418102,113.690719,15.617886,4.000000
